# Layout rows the NPC kernel's shape recovers by reading bodies (story 29b-0), applied by
# `uv run elysium research kernel_shape` on top of what the datamaps state.
#
# module	class	offset	name	type	count	tier	evidence
#
# tier: sdk-order = named by SDK 2013's declaration order between datamap neighbours, type confirmed
#       doc       = an oracle document names this offset on this class (the evidence cites it)
#       walked    = named and typed by reading the bodies the evidence cites
#       unsettled = read, and the reading cannot decide (the evidence says why)
# `class` is the layout table the row belongs to (`CAI_BaseNPCTroika` for its whole chain, else the
# species class). One row per word; an aggregate (array, embedded struct) has a row at its first
# offset carrying the aggregate's type and count, and its touched elements rows of their own.
vampire.dll	CAI_BaseHumanoid	0x5fac	m_iszCombatExpression	string_t	1	walked	Zeroed by ctor 0x10260b30; slot 589 0x10260540 returns it for NPC_STATE_COMBAT (3), so retail order here is Idle, Combat, Alert, Death, which differs from SDK 2013's Idle, Alert, Combat, Death declaration.
vampire.dll	CAI_BaseHumanoid	0x5fb0	m_iszAlertExpression	string_t	1	walked	Zeroed by ctor 0x10260b30; slot 589 0x10260540 returns it for NPC_STATE_ALERT (2) (retail stores Alert after Combat, unlike SDK 2013's order).
vampire.dll	CAI_BaseHumanoid	0x5fb4	m_iszDeathExpression	string_t	1	walked	Zeroed by ctor 0x10260b30; slot 589 0x10260540 returns it for states 5 and 7 (PLAYDEAD/DEAD), and for state 7 even when the override is set.
vampire.dll	CAI_BaseHumanoid	0x6024	m_scriptMove	CUtlVector<AI_Movementscript_t>	1	walked	Ctor 0x10260b30 zeroes +0x6024..+0x6034; 0x10262590 (BuildMoveScript) resets its count +0x6030, 0x102630b0 builds and trims it, CAI_HumanoidMotor slot 19 0x10264680 walks it by +0x6030 with a 0x38-byte AI_Movementscript_t stride, destructor 0x10260de0 frees it; this is SDK 2013 CAI_BlendedMotor::m_scriptMove, hosted on the NPC in retail.
vampire.dll	CAI_BaseHumanoid	0x6028	m_scriptMove.m_Memory.m_nAllocationCount	int	1	walked	Second word of the m_scriptMove CUtlVector at +0x6024, zeroed by ctor 0x10260b30 (the +0x6028 in CalcAndStoreMeleeDiceRolls is on a different receiver).
vampire.dll	CAI_BaseHumanoid	0x602c	m_scriptMove.m_Memory.m_nGrowSize	int	1	walked	Third word of m_scriptMove (+0x6024): zeroed by ctor 0x10260b30; destructor 0x10260de0 tests it against -1 (the external-memory marker) before freeing.
vampire.dll	CAI_BaseHumanoid	0x6030	m_scriptMove.m_Size	int	1	walked	Count of m_scriptMove: zeroed by ctor 0x10260b30 and 0x10262590, decremented in 0x102630b0, loop bound in CAI_HumanoidMotor slot 19 0x10264680, zeroed by destructor 0x10260de0.
vampire.dll	CAI_BaseHumanoid	0x6034	m_scriptMove.m_pElements	AI_Movementscript_t*	1	walked	Fifth word of m_scriptMove (+0x6024), zeroed by ctor 0x10260b30 (retail CUtlVector layout).
vampire.dll	CAI_BaseHumanoid	0x6038	m_scriptTurn	CUtlVector<AI_Movementscript_t>	1	walked	Ctor 0x10260b30 zeroes +0x6038..+0x6048; 0x10262ea0 is SDK 2013 BuildInsertNode (splits an entry by flTime, grows via 0x10264370, InsertAfter), 0x10262c20 clamps successive flYaw (+0x10) values, 0x10262590 draws the vecLocation (+0x2c) of its 0x38-byte entries; this is CAI_BlendedMotor::m_scriptTurn.
vampire.dll	CAI_BaseHumanoid	0x603c	m_scriptTurn.m_Memory.m_nAllocationCount	int	1	walked	BuildInsertNode 0x10262ea0 compares it against m_Size+1 before growing m_scriptTurn; zeroed by ctor 0x10260b30 and destructor 0x10260de0.
vampire.dll	CAI_BaseHumanoid	0x6040	m_scriptTurn.m_Memory.m_nGrowSize	int	1	walked	Third word of m_scriptTurn (+0x6038): zeroed by ctor 0x10260b30; destructor 0x10260de0 tests it against -1 before freeing.
vampire.dll	CAI_BaseHumanoid	0x6044	m_scriptTurn.m_Size	int	1	walked	Count of m_scriptTurn: reset by 0x10262590, incremented by BuildInsertNode 0x10262ea0, loop bound in 0x102627e0 and CAI_HumanoidMotor slot 19 0x10264680, zeroed by destructor 0x10260de0.
vampire.dll	CAI_BaseHumanoid	0x6048	m_scriptTurn.m_pElements	AI_Movementscript_t*	1	walked	BuildInsertNode 0x10262ea0 rewrites it to m_pMemory (+0x6038) after growing; zeroed by ctor 0x10260b30 (retail CUtlVector fifth word).
vampire.dll	CAI_BaseNPCTroika	0x0000	vftable	vftable*	1	walked	Primary vtable pointer: ctor 0x1009d980 installs vftable_IServerEntity then vftable_CBaseEntity at +0, ~CBaseEntity 0x1009df20 reinstalls vftable_CBaseEntity then vftable_IServerEntity; AcceptInput 0x100abc90 and ReadKeyField 0x100acab0 only take the object base address for datamap walks.
vampire.dll	CAI_BaseNPCTroika	0x0004	m_szDebugEntityName	char	32	walked	CBaseEntity::DebugSetEntityName 0x1009ac80 copies the name string into this buffer with Q_strncpy limit 0x1f (a 32-byte buffer ending where the class-name buffer starts at +0x24); the SetWaterLevel 0x101252e0 reader is a misattributed movement helper whose +4 is a different object.
vampire.dll	CAI_BaseNPCTroika	0x0008	m_szDebugEntityName[4]	char	1	walked	Interior byte of the 32-byte debug-name buffer at +0x4 filled by DebugSetEntityName 0x1009ac80; the only listed reader SetWaterLevel 0x101252e0 is a movement-helper receiver (its +8 is an entity pointer), not CBaseEntity.
vampire.dll	CAI_BaseNPCTroika	0x0024	m_szDebugClassName	char	32	walked	CBaseEntity::DebugSetClassName 0x1009ae10 copies the class name here with Q_strncpy limit 0x1f, a 32-byte buffer (+0x24..+0x43) beside the +0x4 entity-name buffer; the float/w2 writers (0x100353c0, 0x1006dec0, 0x1013dc60 and others) are guessed receivers of other classes.
vampire.dll	CAI_BaseNPCTroika	0x0050	m_vecAttackExtents	Vector	1	walked	CBaseEntity::SetAttackExtents 0x1009af40 sets collision attack extents via 0x100dc220 and stores the three input floats at +0x50/+0x54/+0x58; getter 0x1009b030 copies the same three words out.
vampire.dll	CAI_BaseNPCTroika	0x0054	m_vecAttackExtents.y	float	1	walked	Second component of the Vector written by SetAttackExtents 0x1009af40 from its input element 1 and returned by getter 0x1009b030.
vampire.dll	CAI_BaseNPCTroika	0x0058	m_vecAttackExtents.z	float	1	walked	Third component of the Vector written by SetAttackExtents 0x1009af40 from its input element 2 and returned by getter 0x1009b030.
vampire.dll	CAI_BaseNPCTroika	0x008c	m_hUseActivator	EHANDLE	1	walked	Ctor 0x1009d980 sets it to -1; 0x100a4fe0 fires m_OnUseBegin with its activator and stores the activator RefEHandle here (or -1 when none); 0x100a5030 fires m_OnUseEnd and resets it to -1.
vampire.dll	CAI_BaseNPCTroika	0x0090	m_flForceTransmitUntil	float	1	walked	CBaseEntity::ForceTransmit 0x1009d1e0 writes curtime plus a constant; CBaseEntity::ShouldTransmit 0x100ab020 transmits unconditionally while curtime is below it, before the normal visibility tests.
vampire.dll	CAI_BaseNPCTroika	0x0094	m_pBaseNPC	CAI_BaseNPC*	1	walked	Self-downcast cache: CBaseEntity ctor 0x1009d980 zeroes it and the CAI_BaseNPC ctor 0x1027c300 stores this; PhysicsDispatchThink 0x10033b80 derefs it at +0x5c38 and calls its vtable slot +0x918, FVisible tests a target copy non-null.
vampire.dll	CAI_BaseNPCTroika	0x0098	m_pBaseNPCTroika	CAI_BaseNPCTroika*	1	walked	Self-downcast cache: CBaseEntity ctor 0x1009d980 zeroes it and the CAI_BaseNPCTroika ctor 0x1028d230 stores this; readers (CAI_BaseNPC::Spawn null test, DecBloodPool deref +0x628c, 0x10274e30 deref +0x62ec, PhysicsStepTroika) use Troika-range offsets through it.
vampire.dll	CAI_BaseNPCTroika	0x009c	m_pCombatCharacter	CBaseCombatCharacter*	1	walked	Self-downcast cache: CBaseEntity ctor 0x1009d980 zeroes it and the CBaseCombatCharacter ctor 0x10326de0 stores this; PrecacheSoundTable 0x1009d460 passes it to CBaseCombatCharacter::IsMale and FindEntityFOV passes a target copy to CalcLookData.
vampire.dll	CAI_BaseNPCTroika	0x00a0	m_pCombatWeapon	CBaseCombatWeapon*	1	walked	Self-downcast cache: CBaseEntity ctor 0x1009d980 zeroes it and the CBaseCombatWeapon ctor 0x10250ac0 stores this; PrecacheSoundTable 0x1009d460 tests it for non-character entities and 0x10167470 hands a target copy to a weapon virtual.
vampire.dll	CAI_BaseNPCTroika	0x00a8	m_pPlayer	CBasePlayer*	1	walked	Self-downcast cache: CBaseEntity ctor 0x1009d980 zeroes it and the CBasePlayer ctor 0x1015d7c0 stores this; Inventory_Insert, Feed, MoneyRemove and Weapon_Equip use it as the CBasePlayer, and ShouldTransmit 0x100ab020 tests the recipient copy.
vampire.dll	CAI_BaseNPCTroika	0x00ac	m_pAnimal	CNPC_VAnimal*	1	walked	Self-downcast cache: CBaseEntity ctor 0x1009d980 zeroes it and the CNPC_VAnimal ctor 0x1035eba0 stores this; PrecacheSoundTable 0x1009d460 selects sound table 3 when it is set and CBaseCombatCharacter::IsKine 0x10337e40 tests it.
vampire.dll	CAI_BaseNPCTroika	0x00b4	m_iVSoundGroup	int	1	walked	Ctor 0x1009d980 sets -2 (not looked up); PrecacheSoundTable 0x1009d460 stores the lookup of m_iszVSoundGroup (variant 0) in the sound-group table 0x1073dc28; GetVSoundGroup 0x1009d6a0 re-precaches through slot +0x11c when it is below -1 and returns it.
vampire.dll	CAI_BaseNPCTroika	0x00b8	m_iVSoundGroupFemale	int	1	walked	Ctor 0x1009d980 sets -2; PrecacheSoundTable 0x1009d460 stores the female-variant lookup of m_iszVSoundGroup; read back by GetVSoundGroupFemale 0x1009d760.
vampire.dll	CAI_BaseNPCTroika	0x00bc	m_iVSoundTableIdx	int	1	walked	Ctor 0x1009d980 sets -2; PrecacheSoundTable 0x1009d460 writes 3 for animals, 2 when slot +0x118 answers true, 1 for IsMale characters, else 0; species SetModel/Precache overrides (0x1037b1f0, 0x103cb2a0, 0x103e0540) rewrite it; read by GetVSoundTableIdx 0x1009d5e0.
vampire.dll	CAI_BaseNPCTroika	0x0114	m_pfnMoveDone	BASEPTR	1	sdk-order	SDK 2013 declares m_pfnMoveDone immediately before m_pfnThink (+0x118); 0x10026c50 (MoveDone) calls through it when non-null, and CFuncPlat/CBaseDoor virtuals store member-function addresses into it.
vampire.dll	CAI_BaseNPCTroika	0x01ac	touchStamp	int	1	sdk-order	CBaseEntity::SetCheckUntouch 0x100b11d0 increments it before raising EFL_CHECK_UNTOUCH exactly as SDK 2013 does with touchStamp; PhysicsCheckForEntityUntouch 0x1003d490 and PhysicsMarkEntityAsTouched 0x1003dc70 read it.
vampire.dll	CAI_BaseNPCTroika	0x01b0	m_NetworkChangeState	CEntityNetworkChangeState	1	walked	Undeclared-in-SDK 8-byte record (bool at +0, changed bool at +1, bool at +2, short interval at +4, short countdown at +6) zeroed by 0x10146640 from ctor 0x1009d980; 0x10026b50 asks 0x10146700 whether a send is due, 0x10026b70 clears the two flags, static prop/brush Spawns set +0 via 0x101466e0; the same record type sits at m_Network+0x10; struct name is descriptive.
vampire.dll	CAI_BaseNPCTroika	0x01b1	m_NetworkChangeState.m_bChanged	bool	1	walked	Second byte of the +0x1b0 change-state record: SetAbsOrigin, CalcAbsolutePosition, SetModel, SetLocalVelocity, SetLocalAngularVelocity and ResetClientsideFrame set it to 1; 0x10146790 clears it and 0x10146700 consults it.
vampire.dll	CAI_BaseNPCTroika	0x01bc	m_aThinkFunctions.m_Memory.m_nAllocationCount	int	1	sdk-order	CUtlVector<thinkfunc_t> at +0x1b8 in SDK CUtlMemory layout: ~CBaseEntity 0x1009df20 zeroes it after freeing the buffer, RegisterThinkContext 0x100ac360 reads it when growing.
vampire.dll	CAI_BaseNPCTroika	0x01c0	m_aThinkFunctions.m_Memory.m_nGrowSize	int	1	sdk-order	~CBaseEntity 0x1009df20 frees m_pMemory only when this word is not -1 (the external-buffer marker), the CUtlMemory m_nGrowSize contract.
vampire.dll	CAI_BaseNPCTroika	0x01c4	m_aThinkFunctions.m_Size	int	1	sdk-order	Ctor 0x1009d980 zeroes it after constructing the memory; RegisterThinkContext 0x100ac360 bumps it, PhysicsRunThink 0x10033f60 and GetIndexForContext 0x100ac250 loop to it.
vampire.dll	CAI_BaseNPCTroika	0x01c8	m_aThinkFunctions.m_pElements	thinkfunc_t*	1	sdk-order	Ctor 0x1009d980, RegisterThinkContext 0x100ac360 and ~CBaseEntity 0x1009df20 copy m_pMemory into it (CUtlVector debug element pointer at +0x10).
vampire.dll	CAI_BaseNPCTroika	0x01cc	m_iCurrentThinkContext	int	1	sdk-order	Declared after m_aThinkFunctions in SDK 2013; ctor 0x1009d980 sets -1, PhysicsRunThink 0x10033f60 sets it to the running context index and back to -1, SetNextThink 0x100ac610 and GetLastThink 0x100ac720 read it.
vampire.dll	CAI_BaseNPCTroika	0x01d0	m_ResponseContexts	CUtlVector<ResponseContext_t>	1	sdk-order	Second CUtlVector (0x14 bytes, +0x1d0..+0x1e3) constructed in ctor 0x1009d980 and torn down in ~CBaseEntity 0x1009df20, sitting between m_iCurrentThinkContext and m_iszResponseContext exactly as SDK 2013 declares.
vampire.dll	CAI_BaseNPCTroika	0x01d4	m_ResponseContexts.m_Memory.m_nAllocationCount	int	1	sdk-order	~CBaseEntity 0x1009df20 zeroes it after freeing the +0x1d0 vector buffer.
vampire.dll	CAI_BaseNPCTroika	0x01d8	m_ResponseContexts.m_Memory.m_nGrowSize	int	1	sdk-order	~CBaseEntity 0x1009df20 frees the +0x1d0 buffer only when this word is not -1 (CUtlMemory external-buffer marker).
vampire.dll	CAI_BaseNPCTroika	0x01e0	m_ResponseContexts.m_pElements	ResponseContext_t*	1	sdk-order	Ctor 0x1009d980 and ~CBaseEntity 0x1009df20 copy the +0x1d0 m_pMemory into it (CUtlVector debug element pointer).
vampire.dll	CAI_BaseNPCTroika	0x01e4	m_iszResponseContext	string_t	1	sdk-order	CBaseEntity::Activate 0x100a0bc0 passes it to AddContext when non-null, the SDK 2013 m_iszResponseContext use, declared right after m_ResponseContexts.
vampire.dll	CAI_BaseNPCTroika	0x01f8	m_pLink	CBaseEntity*	1	walked	CBaseEntity::Dump 0x1009c980 prints this word with DumpEntity under the image string m_pLink (SDK 2013 CBaseEntity *m_pLink).
vampire.dll	CAI_BaseNPCTroika	0x0228	m_pTimedOverlay	TimedOverlay_t*	1	sdk-order	SDK 2013 declares it after m_debugOverlays; ctor 0x1009d980 zeroes it, AddTimedOverlay 0x1009f3c0 links new records onto it and DrawTimedOverlays 0x1009fe40 walks and prunes the list.
vampire.dll	CAI_BaseNPCTroika	0x0230	m_DamageModifiers	CUtlLinkedList<CDamageModifier*,int>	1	sdk-order	Linked list (+0x230..+0x253) constructed in ctor 0x1009d980 and purged in ~CBaseEntity 0x1009df20; GetAttackDamageScale 0x100a1360 and GetReceivedDamageScale 0x100a1470 walk its 0xc-byte nodes multiplying each modifier scale, SDK 2013 m_DamageModifiers.
vampire.dll	CAI_BaseNPCTroika	0x0234	m_DamageModifiers.m_Memory.m_nAllocationCount	int	1	sdk-order	~CBaseEntity 0x1009df20 zeroes it after freeing the list node buffer.
vampire.dll	CAI_BaseNPCTroika	0x0238	m_DamageModifiers.m_Memory.m_nGrowSize	int	1	sdk-order	~CBaseEntity 0x1009df20 frees the node buffer only when this word is not -1 (CUtlMemory external-buffer marker).
vampire.dll	CAI_BaseNPCTroika	0x023c	m_DamageModifiers.m_Head	int	1	sdk-order	GetAttackDamageScale 0x100a1360 and GetReceivedDamageScale 0x100a1470 start iteration from this index and stop at -1, following each node next link.
vampire.dll	CAI_BaseNPCTroika	0x02b5	m_Collision.m_usSolidFlags.hibyte	unsigned char	1	walked	Not a separate member: the high byte of the short m_Collision.m_usSolidFlags at +0x2b4; DrawBBoxOverlay 0x1009f4e0 tests bit 0 of it (solid flag 0x100) to decide whether to draw the surrounding box.
vampire.dll	CAI_BaseNPCTroika	0x02d4	m_Network	CServerNetworkProperty	1	sdk-order	Embedded network property: ctor 0x1009d980 constructs it via 0x101ab3d0 (vftable_IServerNetworkable then vftable_CServerNetworkProperty) and binds the outer entity through 0x101ab590; ~CBaseEntity destroys it via 0x101ab550; ShouldTransmit 0x100ab020 calls its vtable +0x1c and 0x101ab8f0.
vampire.dll	CAI_BaseNPCTroika	0x02e0	m_Network.m_pPev	edict_t*	1	walked	m_Network+0xc (zeroed by 0x101ab590; +4 is the outer entity and +8 the transmit proxy freed in 0x101ab550); DrawBBoxOverlay 0x1009f4e0 and SendDebugPivotOverlay gate on it non-null and DrawTimedOverlays/DrawDebugTextOverlays pass it to engine calls as the entity edict.
vampire.dll	CAI_BaseNPCTroika	0x0378	m_pPythonObject	PyObject*	1	walked	CBaseEntity::Dump 0x1009c980 prints it with DumpPtr under the image string m_pPythonObject; ctor 0x1009d980 zeroes it and ~CBaseEntity 0x1009df20 releases it through 0x10196850 when non-null.
vampire.dll	CAI_BaseNPCTroika	0x0380	m_bSentLastFrame	bool	1	walked	CBaseEntity::SetSentLastFrame 0x100b12e0 writes the byte (ctor 0x1009d980 calls it with 0) and GetSentLastFrame 0x100b1380 returns it.
vampire.dll	CAI_BaseNPCTroika	0x03bc	m_vecAbsVelocity	Vector	1	sdk-order	SDK 2013 declares m_vecAbsVelocity between m_vecBaseVelocity (+0x3b0) and m_vecAngVelocity (+0x3c8); CalcAbsoluteVelocity 0x100b1d10 and SetAbsVelocity 0x100b2770 write three floats +0x3bc..+0x3c4, PhysicsTryMove and PhysicsAddHalfGravity read them.
vampire.dll	CAI_BaseNPCTroika	0x03c0	m_vecAbsVelocity.y	float	1	sdk-order	Second float of the absolute velocity written by CalcAbsoluteVelocity 0x100b1d10 and SetAbsVelocity 0x100b2770.
vampire.dll	CAI_BaseNPCTroika	0x03c4	m_vecAbsVelocity.z	float	1	sdk-order	Third float of the absolute velocity written by CalcAbsoluteVelocity 0x100b1d10 and SetAbsVelocity 0x100b2770, read by PhysicsAddHalfGravity 0x10035490.
vampire.dll	CAI_BaseNPCTroika	0x043c	m_bIsPlayerSimulated	bool	1	sdk-order	SDK 2013 declares it right before m_hPlayerSimulationOwner (+0x440); CBaseEntity::UnsetPlayerSimulated 0x100b3ee0 clears this byte.
vampire.dll	CAI_BaseNPCTroika	0x0444	m_fDataObjectTypes	int	1	sdk-order	HasDataObjectType 0x1003cb00 tests, AddDataObjectType 0x1003cbc0 sets and RemoveDataObjectType 0x1003cc80 clears bits of it, SDK 2013 m_fDataObjectTypes after m_hPlayerSimulationOwner.
vampire.dll	CAI_BaseNPCTroika	0x0448	m_RefEHandle	CBaseHandle	1	sdk-order	Ctor 0x1009d980 sets it to -1; 0x10027450 writes it and GetRefEHandle 0x10027470 returns its address, which ~CBaseEntity 0x1009df20 hands to the entity list for removal.
vampire.dll	CAI_BaseNPCTroika	0x05ac	m_bGroundSpeedFromIntervalMovement	bool	1	walked	Only writer is the CNPC_VZombie RunAI override 0x103df850 setting it to 1 each run; CBaseAnimating::GetSequenceGroundSpeed 0x10091490 uses sequence move distance over duration when it is 0 and measured GetIntervalMovement over the last anim interval when set.
vampire.dll	CAI_BaseNPCTroika	0x05b8	m_hExtraAnimationEntity	EHANDLE	1	walked	CBaseAnimating ctor 0x1008b230 sets -1; AddExtraAnimationModels 0x1008e0a0 stores the source entity RefEHandle; GetModelPtr 0x100952d0 and OnRestore 0x1008df10 require it to resolve before using the extra models.
vampire.dll	CAI_BaseNPCTroika	0x05bc	m_nExtraAnimModelIndex	int	2	walked	AddExtraAnimationModels 0x1008e0a0 stores its two model-index arguments at +0x5bc/+0x5c0 (clamped at 0, both zero means remove) and compares them to skip a redundant rebind; GetModelPtr 0x100952d0 indexes this pair with its 0/1 argument to fetch the extra studio model.
vampire.dll	CAI_BaseNPCTroika	0x05c0	m_nExtraAnimModelIndex[1]	int	1	walked	Second extra model index written by AddExtraAnimationModels 0x1008e0a0 from its fifth argument and read by GetModelPtr 0x100952d0 for index 1.
vampire.dll	CAI_BaseNPCTroika	0x05c4	m_ExtraAnimSequenceMap	CUtlVector<ExtraAnimSequenceMap_t>	2	walked	Two 0x14-byte CUtlVectors (+0x5c4, +0x5d8) constructed in CBaseAnimating ctor 0x1008b230; AddExtraAnimationModels 0x1008e0a0 and OnRestore 0x1008df10 rebuild each through 0x100c7be0, which appends 0x3c-byte records (extra-model sequence index, own-model sequence index, a flag byte, an identity matrix3x4) for sequences whose names match the stored prefixes; element struct name is descriptive.
vampire.dll	CAI_BaseNPCTroika	0x05ec	m_szExtraAnimSeqPrefix	char	40	walked	AddExtraAnimationModels 0x1008e0a0 compares its first name argument with this buffer and copies it in with Q_strncpy limit 0x28; OnRestore 0x1008df10 and SetModel 0x10095030 pass it to 0x100c7be0 as the sequence-name prefix to match; the float writer 0x102d1420 is another class.
vampire.dll	CAI_BaseNPCTroika	0x0614	m_szExtraAnimSeqReplacePrefix	char	40	walked	AddExtraAnimationModels 0x1008e0a0 stores its second name argument here with Q_strncpy limit 0x28 (ending at m_hWindSourceEntity +0x63c); 0x100c7be0 substitutes it for the matched prefix (falling back to the +0x5ec prefix when empty) before looking the name up in the other model.
